15233 58644
9605 4520 0.0666667
6512 11927 0.5
7295 14815 0.9
7295 14816 0.5
7295 14817 0.333333
7295 14818 0.25
7295 14819 0.2
14815 14816 0.5
14815 14817 0.333333
14815 14818 0.25
14815 14819 0.2
14816 14817 0.333333
14816 14818 0.25
14816 14819 0.2
14817 14818 0.25
14817 14819 0.2
14818 14819 0.2
14820 11563 0.9
3373 6641 0.1
14821 14822 0.9
14821 14823 0.5
14822 14823 0.5
14824 14825 0.9
14824 14826 0.5
14825 14826 0.5
14245 7304 0.25
14245 9145 0.25
7304 9145 0.25
10237 12186 0.0526316
10237 12504 0.0833333
12186 12504 0.0833333
2783 9908 0.05
13504 13503 0.25
13504 13505 0.166667
13503 13505 0.166667
6841 3842 0.5
7304 14386 0.5
7304 13142 0.166667
14386 13142 0.166667
11923 12164 0.125
1243 12051 0.166667
1243 6514 0.125
12051 6514 0.125
14240 5744 0.5
14240 14827 0.5
5744 14827 0.5
11722 11723 0.166667
11722 12910 0.25
11723 12910 0.25
14828 14829 0.9
9923 9924 0.333333
14830 8960 0.333333
14830 8963 0.111111
8960 8963 0.111111
14831 14832 0.9
14833 14834 0.9
14387 9610 0.5
14835 11718 0.333333
11482 8231 0.333333
10603 10604 0.333333
10603 10605 0.25
10604 10605 0.25
12530 12531 0.5
12530 12532 0.25
12531 12532 0.25
13291 14836 0.5
14837 9942 0.25
7904 6288 0.1
7902 14838 0.9
7902 14839 0.5
7902 14840 0.333333
14838 14839 0.5
14838 14840 0.333333
14839 14840 0.333333
9573 4254 0.142857
11643 5922 0.0588235
2977 11894 0.5
13677 3148 0.0526316
13677 14671 0.25
3148 14671 0.25
2860 7229 0.166667
2860 634 0.0119048
7229 634 0.0119048
11098 626 0.0149254
236 361 0.047619
236 7589 0.0666667
361 7589 0.0666667
10402 83 0.0555556
64 224 0.1
13808 1040 0.2
13808 1308 0.0526316
13808 10637 0.0714286
1040 1308 0.0526316
1040 10637 0.0714286
1308 10637 0.0714286
14753 2602 0.142857
14753 7463 0.111111
2602 7463 0.111111
14841 14842 0.9
14841 657 0.0666667
14842 657 0.0666667
13705 13706 0.5
11893 11393 0.166667
660 95 0.0909091
3531 14843 0.5
14844 10070 0.0833333
7368 1304 0.125
7368 7369 0.0294118
1304 7369 0.0294118
593 11976 0.0909091
12769 3399 0.142857
12769 10931 0.142857
12769 12075 0.047619
12769 559 0.00819672
3399 10931 0.142857
3399 12075 0.047619
3399 559 0.00819672
10931 12075 0.047619
10931 559 0.00819672
12075 559 0.00819672
14845 971 0.111111
46 14554 0.5
3556 1665 0.0588235
1690 7231 0.0555556
10173 612 0.0144928
14846 12807 0.25
3656 442 0.037037
14847 14848 0.9
14847 14173 0.166667
14847 14849 0.333333
14847 14850 0.25
14848 14173 0.166667
14848 14849 0.333333
14848 14850 0.25
14173 14849 0.333333
14173 14850 0.25
14849 14850 0.25
10752 14203 0.25
9187 3957 0.25
11119 14851 0.9
11119 11771 0.333333
14851 11771 0.333333
2011 13443 0.333333
14205 3791 0.02
2529 8397 0.166667
2529 376 0.0714286
2529 377 0.0333333
8397 376 0.0714286
8397 377 0.0333333
376 377 0.0333333
12791 4279 0.0769231
5922 11393 0.166667
12762 437 0.166667
12801 14544 0.5
12801 4309 0.166667
14544 4309 0.166667
6307 14852 0.9
9349 800 0.025
11627 7070 0.0333333
14853 3947 0.0714286
8371 6133 0.0333333
8371 14078 0.25
6133 14078 0.25
3399 12075 0.047619
3399 559 0.00819672
12075 559 0.00819672
11052 14297 0.111111
11052 2596 0.0263158
14297 2596 0.0263158
13812 3191 0.5
805 8164 0.2
805 8399 0.04
805 359 0.00952381
8164 8399 0.04
8164 359 0.00952381
8399 359 0.00952381
9345 1162 0.0212766
9345 1025 0.016129
9345 3682 0.0285714
1162 1025 0.016129
1162 3682 0.0285714
1025 3682 0.0285714
13077 12342 0.166667
1472 1215 0.0666667
1472 10543 0.111111
1215 10543 0.111111
8874 292 0.9
8874 725 0.0526316
292 725 0.0526316
9850 9746 0.0526316
2130 4444 0.142857
2130 2804 0.05
4444 2804 0.05
3531 14843 0.5
2273 11891 0.1
60 14854 0.9
11131 14855 0.9
14198 3070 0.0526316
5550 14856 0.9
1587 2250 0.0416667
1587 1162 0.0212766
2250 1162 0.0212766
13704 9859 0.111111
13704 5540 0.0833333
13704 135 0.0227273
13704 6542 0.037037
9859 5540 0.0833333
9859 135 0.0227273
9859 6542 0.037037
5540 135 0.0227273
5540 6542 0.037037
135 6542 0.037037
14857 8520 0.166667
7780 7781 0.0625
6990 3518 0.111111
14547 13459 0.333333
2644 14858 0.9
23 1272 0.0909091
23 6025 0.142857
23 586 0.0192308
6025 586 0.0192308
80 81 0.0909091
7365 10749 0.333333
7365 7779 0.0625
10749 7779 0.0625
13422 1362 0.25
5335 14859 0.9
1775 13312 0.166667
1775 10527 0.125
13312 10527 0.125
14860 7326 0.333333
14860 2362 0.0416667
7326 2362 0.0416667
5788 2283 0.025
827 14861 0.9
516 12085 0.0714286
1523 11124 0.2
2957 1195 0.0769231
3641 13217 0.5
563 10075 0.125
5699 14862 0.9
9759 14863 0.9
9759 14864 0.5
14863 14864 0.5
14865 258 0.05
14865 1725 0.333333
14865 231 0.0322581
14865 749 0.0434783
258 1725 0.333333
258 231 0.0322581
258 749 0.0434783
1725 231 0.0322581
1725 749 0.0434783
231 749 0.0434783
6455 5487 0.9
6455 3553 0.030303
5487 3553 0.030303
11358 14338 0.5
12224 6912 0.25
12224 12225 0.25
6912 12225 0.25
14866 1030 0.9
14866 4158 0.0333333
1030 4158 0.0333333
8252 14867 0.9
239 9548 0.0769231
239 1869 0.0147059
9548 1869 0.0147059
223 151 0.0416667
9722 11031 0.333333
9722 14531 0.25
11031 14531 0.25
1663 1547 0.0188679
2829 186 0.0277778
86 4263 0.0555556
86 1530 0.0434783
4263 1530 0.0434783
204 158 0.0555556
204 196 0.0833333
158 196 0.0833333
14284 937 0.0625
14868 1592 0.5
14868 1593 0.1
14868 1885 0.1
1592 1593 0.1
1592 1885 0.1
1593 1885 0.1
11045 7070 0.0333333
11621 7070 0.0333333
10755 6322 0.25
1051 1050 0.2
14869 6797 0.25
14869 11396 0.2
14869 13818 0.111111
14869 14870 0.25
6797 11396 0.2
6797 13818 0.111111
6797 14870 0.25
11396 13818 0.111111
11396 14870 0.25
13818 14870 0.25
2846 13439 0.25
9187 3957 0.25
331 8280 0.111111
331 12989 0.0833333
8280 12989 0.0833333
14777 11759 0.9
14777 578 0.047619
11759 578 0.047619
711 9352 0.333333
711 92 0.027027
711 120 0.027027
9352 92 0.027027
9352 120 0.027027
92 120 0.027027
7225 12568 0.1
7225 13197 0.166667
12568 13197 0.166667
11105 11106 0.5
12238 12239 0.5
12238 14871 0.5
12239 14871 0.5
13545 279 0.25
12575 12576 0.166667
12575 92 0.027027
12576 92 0.027027
10632 14872 0.5
6237 10535 0.2
6237 3028 0.0454545
10535 3028 0.0454545
12457 2374 0.0357143
535 536 0.016129
535 11766 0.5
536 11766 0.5
4272 4273 0.03125
4272 14873 0.5
4273 14873 0.5
4458 14874 0.9
4458 9742 0.333333
14874 9742 0.333333
3892 5203 0.2
3042 4800 0.0454545
3042 1154 0.0434783
3042 10086 0.111111
4800 1154 0.0434783
4800 10086 0.111111
1154 10086 0.111111
14875 8264 0.0833333
14875 8641 0.0588235
8264 8641 0.0588235
10534 7369 0.0294118
10534 41 0.0149254
7369 41 0.0149254
6917 263 0.05
6917 128 0.0204082
263 128 0.0204082
156 1587 0.0434783
156 2549 0.0285714
156 1378 0.0526316
1587 2549 0.0285714
1587 1378 0.0526316
2549 1378 0.0526316
5213 709 0.0294118
1516 1984 0.142857
11749 63 0.0714286
1590 8615 0.166667
14876 1692 0.0138889
1441 2969 0.142857
1441 4568 0.0769231
2969 4568 0.0769231
14278 210 0.0163934
1030 7244 0.0833333
1030 1031 0.027027
7244 1031 0.027027
8605 12661 0.2
8605 9720 0.0833333
12661 9720 0.0833333
646 3170 0.333333
14877 14878 0.9
14877 1354 0.142857
14878 1354 0.142857
14879 14880 0.9
14881 134 0.0125
12782 972 0.0769231
105 1529 0.25
105 14882 0.5
105 970 0.166667
1529 14882 0.5
1529 970 0.166667
14882 970 0.166667
10394 8745 0.0555556
7663 1987 0.5
7663 8881 0.0625
1987 8881 0.0625
814 815 0.166667
814 590 0.0666667
815 590 0.0666667
875 6122 0.0769231
875 642 0.1
875 100 0.00662252
6122 642 0.1
6122 100 0.00662252
642 100 0.00662252
797 60 0.0208333
797 6876 0.0555556
60 6876 0.0555556
563 6347 0.166667
563 2183 0.0192308
6347 2183 0.0192308
1689 535 0.0227273
1689 4039 0.04
535 4039 0.04
14883 14884 0.9
622 335 0.0625
11598 10539 0.142857
14310 10761 0.2
14310 11394 0.0833333
10761 11394 0.0833333
5468 642 0.1
11038 10647 0.25
12546 8613 0.5
10632 14872 0.5
2977 5450 0.05
2977 1894 0.1
2977 14438 0.125
5450 1894 0.1
5450 14438 0.125
1894 14438 0.125
5546 1521 0.0526316
5546 14885 0.5
1521 14885 0.5
3500 11765 0.166667
11349 187 0.142857
512 79 0.0666667
512 1728 0.03125
512 2799 0.05
79 1728 0.03125
79 2799 0.05
1728 2799 0.05
14886 3556 0.0769231
14886 1665 0.0588235
3556 1665 0.0588235
14887 14888 0.9
2957 1195 0.0769231
4579 8009 0.125
629 709 0.0294118
6917 5105 0.0222222
1434 12118 0.25
8165 13922 0.5
8739 11648 0.25
8739 606 0.0138889
11648 606 0.0138889
14889 8155 0.5
14889 442 0.037037
8155 442 0.037037
14890 8768 0.9
14890 14891 0.5
14890 14892 0.333333
14890 14893 0.25
14890 14894 0.2
8768 14891 0.5
8768 14892 0.333333
8768 14893 0.25
8768 14894 0.2
14891 14892 0.333333
14891 14893 0.25
14891 14894 0.2
14892 14893 0.25
14892 14894 0.2
14893 14894 0.2
1300 539 0.025641
1300 1302 0.05
539 1302 0.05
6573 1658 0.0714286
6573 639 0.00442478
1658 639 0.00442478
5677 4580 0.0909091
10084 14895 0.9
10084 11140 0.0285714
10084 11240 0.0555556
10084 1292 0.00900901
10084 13932 0.1
14895 11140 0.0285714
14895 11240 0.0555556
14895 1292 0.00900901
14895 13932 0.1
11140 11240 0.0555556
11140 1292 0.00900901
11140 13932 0.1
11240 1292 0.00900901
11240 13932 0.1
1292 13932 0.1
6477 7356 0.125
6477 14340 0.333333
6477 7240 0.0416667
7356 14340 0.333333
7356 7240 0.0416667
14340 7240 0.0416667
6784 11120 0.2
6784 408 0.0434783
6784 14337 0.111111
11120 408 0.0434783
11120 14337 0.111111
408 14337 0.111111
254 6123 0.0555556
254 11223 0.5
6123 11223 0.5
2615 3909 0.142857
192 12547 0.25
192 1169 0.0526316
192 651 0.0263158
12547 1169 0.0526316
12547 651 0.0263158
1169 651 0.0263158
12116 5454 0.25
6917 5105 0.0222222
12800 12588 0.333333
12800 1599 0.0344828
12588 1599 0.0344828
31 14896 0.333333
31 9740 0.25
14896 9740 0.25
14752 1 0.037037
3683 3877 0.0833333
3683 9104 0.142857
3877 9104 0.142857
8150 12229 0.9
8150 6885 0.142857
12229 6885 0.142857
2833 7938 0.0909091
6477 14202 0.9
6477 1102 0.047619
6477 7240 0.0416667
6477 4048 0.0196078
14202 1102 0.047619
14202 7240 0.0416667
14202 4048 0.0196078
1102 7240 0.0416667
1102 4048 0.0196078
7240 4048 0.0196078
865 866 0.0322581
865 14897 0.5
866 14897 0.5
9993 14898 0.9
10212 10214 0.25
10212 10216 0.125
10212 13968 0.2
10214 10216 0.125
10214 13968 0.2
10216 13968 0.2
14899 14458 0.9
14899 14900 0.5
14899 4595 0.0909091
14458 14900 0.5
14458 4595 0.0909091
14900 4595 0.0909091
14901 14902 0.5
14901 14903 0.25
14902 14903 0.25
13124 12017 0.25
13124 14684 0.333333
13124 2653 0.125
12017 14684 0.333333
12017 2653 0.125
14684 2653 0.125
13724 13726 0.333333
13724 13725 0.333333
13724 13727 0.166667
13726 13725 0.333333
13726 13727 0.166667
13725 13727 0.166667
12019 14904 0.9
12019 12017 0.25
14904 12017 0.25
14905 13357 0.333333
14906 14907 0.9
13011 13012 0.5
14457 14455 0.5
14457 14456 0.2
14455 14456 0.2
14908 14909 0.9
14910 10822 0.142857
2133 14911 0.9
2133 13018 0.166667
2133 9679 0.1
14911 13018 0.166667
14911 9679 0.1
13018 9679 0.1
6600 10833 0.5
14912 3331 0.5
14105 1320 0.2
14105 10945 0.166667
1320 10945 0.166667
13732 13733 0.4
6052 6048 0.5
4609 1506 0.0833333
4609 14913 0.5
4609 13869 0.333333
1506 14913 0.5
1506 13869 0.333333
14913 13869 0.333333
8319 7983 0.111111
8319 7984 0.0555556
7983 7984 0.0555556
14914 6391 0.125
14914 10024 0.25
6391 10024 0.25
14915 14484 0.9
14916 14917 0.9
14811 12029 0.5
14918 14919 0.9
14920 14921 0.9
11448 10128 0.0666667
11913 14922 0.9
13491 13492 0.333333
13491 13493 0.166667
13492 13493 0.166667
13754 13755 0.5
13754 13756 0.25
13754 13757 0.166667
13754 13758 0.125
13755 13756 0.25
13755 13757 0.166667
13755 13758 0.125
13756 13757 0.166667
13756 13758 0.125
13757 13758 0.125
11197 11198 0.25
11197 11199 0.125
11198 11199 0.125
3855 14923 0.9
3855 4523 0.0769231
3855 13156 0.25
14923 4523 0.0769231
14923 13156 0.25
4523 13156 0.25
14924 14925 0.125
14924 12179 0.142857
14925 12179 0.142857
6417 10357 0.2
14926 10037 0.9
14926 14927 0.25
10037 14927 0.25
14928 14929 0.9
12614 850 0.0322581
10142 9043 0.142857
10142 4085 0.0909091
9043 4085 0.0909091
14930 7288 0.166667
14930 1242 0.0625
7288 1242 0.0625
14931 14932 0.9
14933 14934 0.5
14933 14935 0.25
14934 14935 0.25
13141 14936 0.9
13761 4393 0.5
13761 10143 0.25
4393 10143 0.25
14937 12186 0.0526316
2237 12505 0.0666667
8454 2475 0.111111
8093 10592 0.333333
12898 8093 0.5
3010 3011 0.142857
8329 7054 0.0555556
8329 6072 0.0322581
7054 6072 0.0322581
13385 6947 0.25
13385 14938 0.5
6947 14938 0.5
10589 14939 0.9
10589 12299 0.5
14939 12299 0.5
14940 14941 0.9
14940 14942 0.5
14941 14942 0.5
13902 13901 0.9
14943 14944 0.9
14943 14945 0.5
14943 14946 0.333333
14944 14945 0.5
14944 14946 0.333333
14945 14946 0.333333
14947 14948 0.9
14830 8960 0.333333
14830 14949 0.5
14830 8963 0.111111
8960 14949 0.5
8960 8963 0.111111
14949 8963 0.111111
13286 13287 0.5
14950 14951 0.9
14950 14952 0.5
14951 14952 0.5
14953 9443 0.9
14953 9444 0.2
9443 9444 0.2
14954 8339 0.2
14955 14956 0.9
14957 14958 0.9
14957 14959 0.5
14958 14959 0.5
14960 14961 0.9
14962 14963 0.9
14964 14965 0.9
14966 9541 0.142857
14967 14968 0.9
5358 4338 0.25
593 117 0.0555556
593 14651 0.2
593 118 0.0263158
117 14651 0.2
117 118 0.0263158
14651 118 0.0263158
2250 3164 0.0192308
14969 4458 0.9
14198 3399 0.142857
14198 10931 0.142857
14198 12075 0.047619
14198 559 0.00819672
14198 3070 0.0526316
3399 10931 0.142857
3399 12075 0.047619
3399 559 0.00819672
3399 3070 0.0526316
10931 12075 0.047619
10931 559 0.00819672
10931 3070 0.0526316
12075 559 0.00819672
12075 3070 0.0526316
559 3070 0.0526316
11235 11593 0.166667
2596 14159 0.333333
13549 8509 0.037037
11225 11099 0.166667
11225 12342 0.166667
11225 14970 0.333333
11099 12342 0.166667
11099 14970 0.333333
12342 14970 0.333333
1223 13091 0.25
14971 2733 0.2
5462 1765 0.025
875 246 0.0454545
875 343 0.166667
875 100 0.00662252
875 247 0.00833333
246 343 0.166667
246 100 0.00662252
246 247 0.00833333
343 100 0.00662252
343 247 0.00833333
100 247 0.00833333
1754 11245 0.0909091
11223 2804 0.05
239 705 0.0078125
239 14972 0.333333
705 14972 0.333333
515 13328 0.0909091
515 13329 0.0555556
515 509 0.0434783
13328 13329 0.0555556
13328 509 0.0434783
13329 509 0.0434783
3210 13852 0.333333
3210 14785 0.333333
13852 14785 0.333333
744 639 0.00442478
10748 8628 0.2
10748 7779 0.0625
10748 597 0.0212766
8628 7779 0.0625
8628 597 0.0212766
7779 597 0.0212766
12967 2833 0.0588235
12967 274 0.0113636
2833 274 0.0113636
1039 14760 0.5
547 287 0.00990099
547 2836 0.0357143
547 11510 0.0833333
287 2836 0.0357143
287 11510 0.0833333
2836 11510 0.0833333
6801 3164 0.0192308
457 12958 0.166667
457 12959 0.1
12958 12959 0.1
14973 11051 0.5
14973 195 0.0238095
11051 195 0.0238095
515 13328 0.0909091
515 13329 0.0555556
13328 13329 0.0555556
11519 14974 0.9
11519 11520 0.2
14974 11520 0.2
14202 1102 0.047619
14202 7240 0.0416667
14202 4048 0.0196078
1102 7240 0.0416667
1102 4048 0.0196078
7240 4048 0.0196078
11514 883 0.0222222
255 4970 0.2
1948 545 0.0384615
1948 441 0.5
545 441 0.5
274 12968 0.125
2011 13443 0.333333
8995 8996 0.25
13339 12594 0.5
13339 2389 0.0204082
12594 2389 0.0204082
11384 6547 0.142857
11384 11385 0.142857
6547 11385 0.142857
14975 8646 0.9
14975 8647 0.333333
14975 14976 0.333333
8646 8647 0.333333
8646 14976 0.333333
8647 14976 0.333333
13336 526 0.25
13336 12668 0.166667
526 12668 0.166667
1988 3743 0.0588235
805 9482 0.125
805 13099 0.0833333
9482 13099 0.0833333
14977 14978 0.9
14977 14979 0.5
14977 14070 0.333333
14978 14979 0.5
14978 14070 0.333333
14979 14070 0.333333
4579 8009 0.125
5007 12593 0.125
5007 8744 0.05
5007 2817 0.025
12593 8744 0.05
12593 2817 0.025
8744 2817 0.025
6693 2069 0.0333333
1955 1980 0.0833333
1955 1960 0.0454545
1955 23 0.030303
1980 1960 0.0454545
1980 23 0.030303
1960 23 0.030303
1987 8881 0.0625
1689 535 0.0227273
1049 1067 0.0666667
14980 5569 0.5
14980 13713 0.2
5569 13713 0.2
14980 5569 0.5
14980 13713 0.2
5569 13713 0.2
2244 6675 0.0217391
2069 1221 0.03125
11371 10098 0.0588235
4141 661 0.0277778
4141 13679 0.5
4141 11594 0.25
4141 10316 0.2
661 13679 0.5
661 11594 0.25
661 10316 0.2
13679 11594 0.25
13679 10316 0.2
11594 10316 0.2
11894 2977 0.9
14981 6479 0.2
1724 1189 0.0714286
1724 221 0.0116279
1724 14067 0.0833333
1189 221 0.0116279
1189 14067 0.0833333
221 14067 0.0833333
419 415 0.0208333
7097 2928 0.0666667
7097 9716 0.0333333
2928 9716 0.0333333
12457 13702 0.25
12457 2374 0.0357143
13702 2374 0.0357143
12777 765 0.0263158
12777 14982 0.5
12777 412 0.00900901
765 14982 0.5
765 412 0.00900901
14982 412 0.00900901
2442 4891 0.333333
8887 8605 0.125
8887 14983 0.5
8605 14983 0.5
14984 14985 0.9
11055 19 0.0357143
6494 566 0.05
6494 2717 0.03125
6494 100 0.00662252
566 2717 0.03125
566 100 0.00662252
2717 100 0.00662252
12352 9842 0.0769231
9373 99 0.00917431
13846 288 0.0294118
13846 11747 0.2
13846 1738 0.00943396
288 11747 0.2
288 1738 0.00943396
11747 1738 0.00943396
6487 10534 0.142857
6487 7369 0.0294118
6487 41 0.0149254
10534 7369 0.0294118
10534 41 0.0149254
7369 41 0.0149254
11863 3492 0.0263158
11863 1943 0.0243902
3492 1943 0.0243902
6561 9658 0.111111
6561 14653 0.25
9658 14653 0.25
1148 316 0.0344828
1148 6132 0.0526316
1148 7077 0.0217391
316 6132 0.0526316
316 7077 0.0217391
6132 7077 0.0217391
72 1431 0.0333333
2479 2210 0.0769231
14551 133 0.0138889
14551 1394 0.015873
133 1394 0.015873
11359 799 0.0277778
607 5363 0.0769231
607 7438 0.0714286
607 359 0.00952381
607 14986 0.25
607 3482 0.0416667
5363 7438 0.0714286
5363 359 0.00952381
5363 14986 0.25
5363 3482 0.0416667
7438 359 0.00952381
7438 14986 0.25
7438 3482 0.0416667
359 14986 0.25
359 3482 0.0416667
14986 3482 0.0416667
258 231 0.0322581
167 6353 0.2
3641 3147 0.0416667
656 214 0.0142857
656 7015 0.05
214 7015 0.05
4982 129 0.0434783
4982 14173 0.166667
4982 259 0.142857
129 14173 0.166667
129 259 0.142857
14173 259 0.142857
13933 13578 0.5
4579 4316 0.0769231
4579 1067 0.0666667
4316 1067 0.0666667
11226 941 0.111111
11226 10298 0.0555556
941 10298 0.0555556
5061 174 0.0232558
173 8036 0.333333
173 150 0.0322581
8036 150 0.0322581
735 736 0.0181818
735 737 0.0322581
736 737 0.0322581
14987 11384 0.5
14987 11385 0.142857
11384 11385 0.142857
890 7435 0.166667
890 14309 0.333333
7435 14309 0.333333
6797 11396 0.2
6797 247 0.00833333
11396 247 0.00833333
482 6675 0.0217391
482 8035 0.047619
6675 8035 0.047619
2941 11391 0.111111
10537 5909 0.5
10537 1488 0.1
5909 1488 0.1
7765 251 0.0149254
7765 6011 0.0434783
251 6011 0.0434783
11999 14988 0.9
1189 221 0.0116279
1189 14067 0.0833333
221 14067 0.0833333
592 14989 0.9
592 4041 0.0769231
592 14990 0.333333
14989 4041 0.0769231
14989 14990 0.333333
4041 14990 0.333333
386 5564 0.125
386 1943 0.0243902
5564 1943 0.0243902
5220 10788 0.125
5220 10787 0.125
5220 5221 0.0222222
10788 10787 0.125
10788 5221 0.0222222
10787 5221 0.0222222
1878 312 0.030303
4151 2707 0.0714286
4151 4048 0.0196078
2707 4048 0.0196078
14991 14992 0.9
14991 659 0.0454545
14992 659 0.0454545
14993 1188 0.05
10786 14994 0.9
10786 1171 0.05
14994 1171 0.05
10903 14 0.0555556
10903 88 0.0131579
10903 363 0.0128205
14 88 0.0131579
14 363 0.0128205
88 363 0.0128205
14995 14996 0.9
116 61 0.0333333
421 422 0.05
421 4039 0.04
421 423 0.027027
421 1103 0.0120482
422 4039 0.04
422 423 0.027027
422 1103 0.0120482
4039 423 0.027027
4039 1103 0.0120482
423 1103 0.0120482
12226 44 0.0196078
1954 10937 0.166667
1954 10643 0.2
1954 1466 0.0285714
10937 10643 0.2
10937 1466 0.0285714
10643 1466 0.0285714
261 661 0.0277778
261 9746 0.0526316
661 9746 0.0526316
29 30 0.0416667
5354 1599 0.0689655
12249 12250 0.0909091
12249 14765 0.25
12250 14765 0.25
2927 7597 0.05
2927 5486 0.0169492
2927 7077 0.0217391
7597 5486 0.0169492
7597 7077 0.0217391
5486 7077 0.0217391
14997 12426 0.9
13333 5204 0.2
875 11898 0.333333
875 100 0.00662252
11898 100 0.00662252
10394 8745 0.0555556
114 661 0.0277778
114 2495 0.166667
661 2495 0.166667
5581 1944 0.0294118
9365 773 0.0526316
9365 9859 0.111111
9365 6542 0.037037
773 9859 0.111111
773 6542 0.037037
9859 6542 0.037037
249 14998 0.9
1300 1765 0.025
1300 1302 0.05
1765 1302 0.05
2377 12663 0.2
2377 341 0.0333333
12663 341 0.0333333
10394 8745 0.0555556
14999 1699 0.5
15000 356 0.25
15000 12113 0.333333
356 12113 0.333333
609 612 0.0144928
988 14055 0.5
1987 14437 0.9
1987 5095 0.0588235
1987 4280 0.0204082
14437 5095 0.0588235
14437 4280 0.0204082
5095 4280 0.0204082
566 2717 0.03125
566 634 0.0119048
2717 634 0.0119048
4156 1162 0.0212766
4156 1869 0.0147059
4156 12338 0.111111
1162 1869 0.0147059
1162 12338 0.111111
1869 12338 0.111111
13714 15001 0.9
13714 2182 0.037037
15001 2182 0.037037
10098 9859 0.111111
10098 6542 0.037037
9859 6542 0.037037
12810 1405 0.0555556
12810 3507 0.125
1405 3507 0.125
9964 5866 0.2
9964 6680 0.0909091
9964 12447 0.0909091
5866 6680 0.0909091
5866 12447 0.0909091
6680 12447 0.0909091
10418 839 0.0588235
10418 12813 0.1
839 12813 0.1
14284 937 0.0625
14284 6557 0.0769231
937 6557 0.0769231
9869 1953 0.0714286
265 11122 0.142857
1317 1182 0.25
1317 15002 0.5
1317 2117 0.03125
1182 15002 0.5
1182 2117 0.03125
15002 2117 0.03125
12462 1452 0.5
7196 557 0.2
10062 9365 0.027027
7649 1578 0.0526316
7649 15003 0.5
7649 885 0.0163934
1578 15003 0.5
1578 885 0.0163934
15003 885 0.0163934
642 226 0.0384615
4890 57 0.0625
13325 13326 0.125
875 14297 0.111111
875 15004 0.5
14297 15004 0.5
8861 3640 0.125
8255 15005 0.9
255 145 0.0114943
15006 15007 0.9
4329 4330 0.0526316
4329 15008 0.5
4330 15008 0.5
6784 11120 0.2
6784 408 0.0434783
6784 14337 0.111111
11120 408 0.0434783
11120 14337 0.111111
408 14337 0.111111
1059 1683 0.0625
1059 316 0.0344828
1059 556 0.0181818
1059 9480 0.0666667
1059 190 0.030303
1683 316 0.0344828
